,ano,bloco,ndvi,area,cdambiente
6370,2021,132P3208,0.3243166624208404,8.79,B
6371,2021,301P0000,0.2179733345898929,14.19,D
6372,2021,308P0002,0.1855865512157979,9.77,D
6373,2021,309P0009,0.2257211530383253,2.73,D
6374,2021,410P0037,0.133369198253228,12.08,D
6375,2021,111F0115,0.1355312561835122,3.49,B
6376,2021,124F0004,0.1265962960499667,6.66,B
6377,2021,132F0010,0.1268144430628947,38.14,B
6378,2021,134F0003,0.1722384357688279,5.18,C
6379,2021,302F0344,0.2434996985430934,36.17,A
6380,2021,606F0024,0.1559171299815802,7.7,A
6381,2021,220P2041,0.109765840238783,7.41,D
6382,2021,518F0004,0.311190523217436,7.3,B
6383,2021,520F0018,0.199323390049957,14.82,A
6384,2021,521F0042,0.1828170639021261,8.41,B
6385,2021,222P2231,0.1365904183492728,4.93,D
6386,2021,222P2276,0.208656609756872,2.82,C
6387,2021,224P2327,0.1610333482218903,18.58,C
6388,2021,110P1117,0.1305897011174986,2.55,B
6389,2021,112P1240,0.1356769305578357,8.9,B
6390,2021,116P1678,0.125763000566704,21.29,C
6391,2021,126P2619,0.266336770635455,2.57,C
6392,2021,517P0024,0.0554659043831518,15.13,C
6393,2021,520P0038,0.2526793638468441,18.38,D
6394,2021,134P1518,0.2269577848097955,10.07,C
6395,2021,135P3557,0.120697453788195,8.31,C
6396,2021,522P0034,0.2780385218449688,11.46,A
6397,2021,522P0050,0.2366502676374806,16.43,C
6398,2021,308P0004,0.1264330975895635,5.65,D
6399,2021,308P0021,0.0717776780423788,12.08,D
6400,2021,408P0043,0.1465709688503683,20.08,C
6401,2021,110F0003,0.1086226737765079,6.39,A
6402,2021,111F0004,0.260127882361616,14.74,A
6403,2021,125F0003,0.1105986879188187,7.84,B
6404,2021,135F0002,0.1272399809558765,8.43,B
6405,2021,302F0459,0.1281627192274554,0.91,C
6406,2021,302F0567,0.3054792276649043,15.26,D
6407,2021,303F0434,0.130242418360079,21.95,C
6408,2021,521F0036,0.1480399117968926,13.47,A
6409,2021,601F0465,0.1134083977454864,9.8,C
6410,2021,221P3120,0.2080722323101207,9.44,C
6411,2021,225P2564,0.1493440868001734,11.15,C
6412,2021,226P2688,0.1154351496594982,21.63,D
6413,2021,135F0007,0.1995342110110595,4.55,C
6414,2021,141F0005,0.2248326584861727,15.09,C
6415,2021,521P0005,0.0495878380173688,12.99,A
6416,2021,413P0020,0.1721591675861997,4.21,B
6417,2021,221F0030,0.1849841564941752,12.1,D
6418,2021,112P1223,0.1017836756448247,10.07,C
6419,2021,117P1740,0.1220210844267103,8.04,D
6420,2021,123P2389,0.12858441363804,18.79,B
6421,2021,132P3208,0.3003406947549385,3.95,B
6422,2021,132P3218,0.1852352985807622,7.44,B
6423,2021,517P0034,0.1442892779227641,1.39,A
6424,2021,517P0071,0.2436637360554652,9.3,B
6425,2021,301P0023,0.2361096196907496,6.34,C
6426,2021,308P0004,0.1207224658141983,17.27,D
6427,2021,309P0037,0.2670727985871347,4.21,D
6428,2021,410P0042,0.1840563237956026,3.63,C
6429,2021,414P0071,0.1286759857909154,8.83,B
6430,2021,111F0002,0.1497078640273382,20.67,A
6431,2021,112F0115,0.1067888257544916,5.47,C
6432,2021,123F0003,0.1299719579850997,4.82,B
6433,2021,131F0025,0.3176889192605729,3.65,C
6434,2021,301F0106,0.1067734235165648,2.57,C
6435,2021,302F0006,0.1114589729956511,10.47,B
6436,2021,302F0013,0.0854640425250087,3.9,A
6437,2021,302F0313,0.1157024869074424,21.57,B
6438,2021,407F0001,0.1701587564076739,15.88,B
6439,2021,602F0034,0.2296382491579074,5.03,C
6440,2021,605F0042,0.2024790686136948,10.03,D
6441,2021,220P2871,0.2352320432556905,2.78,C
6442,2021,220P2875,0.1281330395249769,6.41,D
6443,2021,301P0040,0.1741176752057365,8.12,C
6444,2021,222P2303,0.1455028074795563,31.85,D
6445,2021,235P3502,0.2087152342059921,30.23,D
6446,2021,112P1241,0.1083110706766224,8.92,B
6447,2021,121P2128,0.1083752896703846,4.43,B
6448,2021,131P3115,0.1527392444280183,12.82,C
6449,2021,135P3518,0.2378749936013608,2.99,C
6450,2021,517P0029,0.1461932625913287,24.52,C
6451,2021,517P0055,0.2867143926908992,23.24,D
6452,2021,308P0061,0.0944421625567115,5.28,C
6453,2021,301P0025,0.1556451417291507,18.83,C
6454,2021,408P0041,0.1742579723394388,14.12,C
6455,2021,409P0026,0.1798914656639972,20.52,C
6456,2021,411P0043,0.1996404156661583,15.64,C
6457,2021,111F0037,0.1556883140182008,2.47,B
6458,2021,111F0065,0.187577869247385,12.89,B
6459,2021,141F0002,0.2090191885212257,17.88,C
6460,2021,302F0300,0.1274060954374907,18.07,C
6461,2021,302F0398,0.3238530374194797,12.2,B
6462,2021,303F0578,0.2853722338025507,9.9,B
6463,2021,310F0870,0.1414768803616364,1.46,D
6464,2021,518F0017,0.0904245340283867,16.16,B
6465,2021,521F0006,0.0363792864229809,18.44,B
6466,2021,521F0139,0.1808089849903767,13.81,B
6467,2021,602F0498,0.0761402764002836,1.44,C
6468,2021,606F0007,0.2386363987673586,14.41,D
6469,2021,220P2873,0.0976821748433528,10.04,D
6470,2021,309P0007,0.2285106467485428,18.76,C
6471,2021,220P2877,0.2203270037838486,5.2,C
6472,2021,222P2227,0.1123302132113656,19.75,D
6473,2021,222P2247,0.1422465137481903,27.91,C
6474,2021,310P0041,0.1693058953186378,9.91,C
6475,2021,146P4552,0.0868299878859134,21.94,B
6476,2021,117P1512,0.1500989082738641,5.16,B
6477,2021,123P2350,0.2355461159414899,7.17,C
6478,2021,132P3207,0.1395483664198331,15.75,C
6479,2021,134P3452,0.14879701769268,0.69,C
6480,2021,143P4345,0.1759667858094364,13.15,C
6481,2021,518P0020,0.0423654021037174,42.17,B
6482,2021,308P0035,0.1228880928879473,11.18,C
6483,2021,309P0030,0.2236650684270668,17.03,D
6484,2021,410P0019,0.180434504629613,9.15,D
6485,2021,302F0018,0.1206100243825809,22.17,B
6486,2021,302F0567,0.3208287148963401,13.6,D
6487,2021,221P3442,0.0544095420820456,13.45,C
6488,2021,222P2277,0.1346827051564931,6.24,C
6489,2021,224P2428,0.1749339387663661,23.79,D
6490,2021,226P2660,0.1448058455328767,1.93,C
6491,2021,235P3501,0.2070185143153836,22.47,D
6492,2021,238P3858,0.1712923561042719,18.55,C
6493,2021,143P4342,0.1769790672179725,1.07,D
6494,2021,605P0301,0.1520377321524227,14.87,D
6495,2021,112P1449,0.1839948883342903,10.33,B
6496,2021,116P1610,0.1203843189797697,13.66,B
6497,2021,117P1748,0.1202797336271776,21.98,C
6498,2021,521P0027,0.1571520973511737,6.7,A
6499,2021,303P0019,0.0569334763525486,22.58,D
6500,2021,308P0022,0.1585823362022885,30.22,C
6501,2021,110F0008,0.2426121728641969,11.46,C
6502,2021,110F0023,0.1247355949554714,4.75,B
6503,2021,111F0065,0.2099888694927831,2.23,B
6504,2021,111F0095,0.161769924205944,4.71,B
6505,2021,112F0031,0.0829718185643732,9.56,C
6506,2021,302F0396,0.1310657815323218,6.82,B
6507,2021,303F0432,0.1189267952724283,19.68,C
6508,2021,303F0436,0.3373577813152223,3.24,B
6509,2021,303F0578,0.1895671293562055,8.07,B
6510,2021,518F0004,0.2468420402342531,4.83,B
6511,2021,521F0022,0.0812563126498814,20.47,B
6512,2021,521F0082,0.0811478390746953,12.15,A
6513,2021,603F0486,0.2173815398102262,2.53,B
6514,2021,606F0024,0.1658665245634202,9.41,A
6515,2021,606F0130,0.2083039365362713,4.08,D
6516,2021,224P2404,0.1015999286611508,2.17,C
6517,2021,143P4369,0.1317450049014744,15.3,C
6518,2021,145P4528,0.1588078975787326,8.2,C
6519,2021,145P4563,0.1763243536170608,15.33,B
6520,2021,111P1186,0.3012885048824346,19.45,B
6521,2021,113P1437,0.2714302728475608,4.06,B
6522,2021,126P2631,0.1860578397012853,11.84,C
6523,2021,133P1231,0.2864987982747455,4.82,B
6524,2021,133P3322,0.2400671353686876,5.16,C
6525,2021,134P3414,0.1802049792529723,12.17,C
6526,2021,134P3450,0.097151790122109,13.35,C
6527,2021,135P3510,0.08146399832172,5.02,C
6528,2021,141P4142,0.1900366441561625,0.38,B
6529,2021,143P4204,0.1709981417365591,13.66,C
6530,2021,522P0010,0.2994619625139278,17.03,A
6531,2021,301P0001,0.1631512599517637,12.07,D
6532,2021,310P0053,0.1986547788007978,12.58,D
6533,2021,408P0004,0.0644979176464938,16.29,C
6534,2021,111F0020,0.1308607732658444,4.91,C
6535,2021,111F0059,0.2621011270417107,1.25,B
6536,2021,112F0115,0.1074544064738552,5.94,C
6537,2021,116F0047,0.1038923203086977,3.83,C
6538,2021,125F0070,0.2029455384996629,0.93,C
6539,2021,133F0027,0.2107980811449099,17.89,E
6540,2021,302F0313,0.1218355691875331,6.43,B
6541,2021,302F0525,0.1146821571697651,2.12,D
6542,2021,601F0435,0.3155311629631496,4.13,A
6543,2021,601F0490,0.1692090912605635,6.47,C
6544,2021,235P3568,0.0783082611113786,9.82,D
6545,2021,221F0029,0.1913985586061432,17.88,D
6546,2021,414P0001,0.3710311753773082,6.74,B
6547,2021,143P4308,0.2099440163357935,14.9,B
6548,2021,112P1213,0.1559940656233165,4.4,C
6549,2021,112P1230,0.1164401167097161,12.41,B
6550,2021,121P2132,0.2276997506842577,5.35,C
6551,2021,123P2320,0.1218573845413004,16.5,C
6552,2021,133P3338,0.3627621156449807,26.79,C
6553,2021,134P3403,0.1308416240594603,13.76,B
6554,2021,135P3548,0.2040306065838004,8.59,B
6555,2021,301P0011,0.0602848290753442,12.29,C
6556,2021,309P0023,0.2077368837626937,10.07,D
6557,2021,310P0035,0.1291154437105764,28.7,C
6558,2021,410P0001,0.1246798555110837,10.05,D
6559,2021,414P0071,0.1489083619311509,36.25,B
6560,2021,110F0034,0.1183799220002357,14.3,B
6561,2021,111F0012,0.2137411946236197,5.35,B
6562,2021,111F0086,0.1298622982255343,3.7,B
6563,2021,111F0145,0.2902651212468946,11.14,B
6564,2021,131F0032,0.1312303107373322,3.99,B
6565,2021,132F0019,0.1373092577767916,2.63,C
6566,2021,141F0002,0.3010798296372675,9.13,C
6567,2021,302F0582,0.1087710140763144,20.44,B
6568,2021,302F0790,0.1369189606785314,2.58,B
6569,2021,309F0912,0.1997134314957311,14.76,D
6570,2021,601F0009,0.1051762630553181,4.51,C
6571,2021,601F0042,0.0711233342346145,5.46,C
6572,2021,602F0147,0.0792611967127337,8.51,D
6573,2021,226P2679,0.1094613171364247,24.27,C
6574,2021,235P3556,0.0878901177472257,13.9,C
6575,2021,111F0001,0.1253960941235224,0.72,C
6576,2021,123P2338,0.1029429924584204,13.96,C
6577,2021,124P2432,0.1201338950438913,5.63,B
6578,2021,141P4144,0.1384397203696885,5.62,B
6579,2021,143P4331,0.1726155628611045,4.98,C
6580,2021,143P4347,0.1582004091614647,3.3,C
6581,2021,112F0050,0.1150435742614495,8.81,C
6582,2021,112F0125,0.1296368074554229,7.45,C
6583,2021,113F0015,0.2394532851166893,17.27,B
6584,2021,121F0001,0.1542318594976536,9.24,B
6585,2021,302F0525,0.1090410403968369,2.46,D
6586,2021,522F0008,0.1317424966045368,4.05,B
6587,2021,112P1232,0.3045435845629777,11.74,B
6588,2021,117P1517,0.1709112969356783,15.69,C
6589,2021,125P2503,0.2184720178483985,2.62,C
6590,2021,521P0013,0.2053330807204552,5.6,A
6591,2021,308P0062,0.200723178986762,2.27,B
6592,2021,309P0000,0.271685863728635,7.72,D
6593,2021,411P0017,0.1346915921502968,4.09,B
6594,2021,111F0019,0.1657657262539535,5.83,A
6595,2021,111F0060,0.1875288025429933,1.0,B
6596,2021,125F0020,0.150936588423677,2.01,C
6597,2021,132F0010,0.2613997471293138,25.79,B
6598,2021,133F0006,0.2668734620701759,9.38,D
6599,2021,135F0015,0.0823968976660042,9.8,C
6600,2021,302F0524,0.2698597682408061,2.47,C
6601,2021,302F0525,0.1175302446278602,9.58,D
6602,2021,302F0790,0.1371112324987296,5.38,B
6603,2021,521F0035,0.1159011784618189,11.09,B
6604,2021,602F0069,0.1394926314678741,41.23,D
6605,2021,226P2614,0.1291166415721668,19.52,D
6606,2021,146F0002,0.1947735681803557,8.25,B
6607,2021,143P4330,0.1571959279079824,9.77,D
6608,2021,112P1241,0.1055442994976207,21.88,B
6609,2021,116P1230,0.1826683812306491,12.67,C
6610,2021,116P1502,0.1601846159540088,12.97,C
6611,2021,116P1654,0.178528571437694,14.04,D
6612,2021,123P2309,0.0897782096672572,9.48,B
6613,2021,125P2447,0.121136581624273,19.01,C
6614,2021,134P3445,0.1155388384765984,12.27,B
6615,2021,143P4234,0.1454523476575803,17.65,C
6616,2021,601F0077,0.2660240323948944,5.74,D
6617,2021,143P4355,0.2722827729549166,12.35,C
6618,2021,310P0010,0.1733768186345143,6.66,D
6619,2021,409P0033,0.3172945941469345,16.07,C
6620,2021,410P0026,0.1217123080268502,10.01,C
6621,2021,133F0023,0.134732189859815,5.61,C
6622,2021,135F0004,0.2776383012533188,1.93,C
6623,2021,143F0006,0.0921745884727021,9.42,C
6624,2021,301F0726,0.2571850195215337,2.39,B
6625,2021,220P2016,0.1932414722063301,22.67,D
6626,2021,222P2247,0.1511860947872771,37.88,C
6627,2021,224P2453,0.207533306400809,10.82,C
6628,2021,146F0007,0.2059717455666936,8.31,B
6629,2021,145P4568,0.2097573040736665,2.76,C
6630,2021,601P0316,0.3189633970459302,9.09,B
6631,2021,113P1303,0.1910957701997283,8.14,C
6632,2021,116P1238,0.1152707056537618,11.58,E
6633,2021,116P1538,0.2164899095685158,7.96,C
6634,2021,143P4316,0.1777822751512701,16.21,C
6635,2021,301P0019,0.1114387391196367,12.19,D
6636,2021,601F0113,0.1179288363859887,3.81,C
6637,2021,308P0035,0.1182544522083611,13.19,C
6638,2021,308P0067,0.20455632642214,11.34,B
6639,2021,407P0045,0.1665354531492245,19.66,B
6640,2021,414P0023,0.1031425351092776,14.61,B
6641,2021,111F0014,0.2940836356006613,4.37,B
6642,2021,601F0227,0.1234361120692178,7.86,C
6643,2021,112F0053,0.1519095856483623,32.92,B
6644,2021,117F0026,0.1721523530394225,13.03,D
6645,2021,132F0005,0.2733757743485888,9.36,C
6646,2021,135F0015,0.1064150480443676,16.63,C
6647,2021,301F0433,0.1273840771506008,3.14,C
6648,2021,302F0424,0.0729460076671587,12.87,B
6649,2021,517F0031,0.1119870423496543,1.58,C
6650,2021,604F0425,0.1804319883617216,22.41,B
6651,2021,604F0448,0.247131687655606,14.3,A
6652,2021,220P2874,0.1377423220261369,3.96,D
6653,2021,123P2348,0.1175456595926136,8.62,C
6654,2021,601P0313,0.0820696827185717,20.73,C
6655,2021,112P1219,0.2000751069105004,2.48,C
6656,2021,112P1270,0.0979138251556002,5.06,B
6657,2021,226P2656,0.1198559160690662,5.96,D
6658,2021,143P4341,0.1479984082281589,0.32,D
6659,2021,116P1621,0.175760698097572,14.68,D
6660,2021,123P2331,0.1690905001717356,2.09,C
6661,2021,141P4137,0.1169896792585441,8.53,C
6662,2021,143P4366,0.1227543470531958,22.23,C
6663,2021,518P0024,0.3111352350963048,16.98,A
6664,2021,302P0077,0.2868326263075741,16.36,C
6665,2021,309P0019,0.2831887018375248,9.01,C
6666,2021,309P0030,0.257512269394542,17.4,D
6667,2021,408P0040,0.1386448978451249,9.71,B
6668,2021,409P0037,0.1340985005497594,17.68,D
6669,2021,410P0010,0.1509690006698795,10.0,B
6670,2021,111F0077,0.1511354209056922,2.8,B
6671,2021,111F0147,0.1652175585539745,6.78,B
6672,2021,131F0017,0.1166516129836558,15.14,C
6673,2021,133F0015,0.320009697268121,13.23,C
6674,2021,134F0015,0.1577868877931405,1.31,C
6675,2021,141F0002,0.2666913529983823,10.48,C
6676,2021,301F0433,0.1157087054263372,20.55,C
6677,2021,521F0015,0.0913463168703632,14.03,A
6678,2021,220P2049,0.1685904501903829,2.65,D
6679,2021,220P2833,0.1225646647224419,26.02,C
6680,2021,222P2207,0.2466776577295856,16.81,D
6681,2021,225P2744,0.1801774859832259,14.3,C
6682,2021,116P1502,0.1689179568644987,12.42,C
6683,2021,222P2231,0.1510405787169099,8.58,D
6684,2021,222P2255,0.1982812203905932,11.49,C
6685,2021,116P1664,0.2181843729303056,9.5,C
6686,2021,117P1740,0.1174652207046511,12.63,D
6687,2021,143P4234,0.1353576704745723,13.1,C
6688,2021,517P0055,0.271018737423826,21.49,D
6689,2021,301P0019,0.1048758623392685,10.39,D
6690,2021,301P0037,0.106961720205921,7.7,C
6691,2021,302P0084,0.2314940084755349,25.19,C
6692,2021,111F0067,0.2397567308262775,1.9,B
6693,2021,112F0115,0.0923715138511677,7.41,C
6694,2021,113F0009,0.189377201240647,11.91,A
6695,2021,124F0009,0.1312303679801048,11.7,C
6696,2021,302F0300,0.13393907762393,10.59,C
6697,2021,517F0684,0.0662585968627456,11.98,C
6698,2021,521F0080,0.0759967747791828,15.39,B
6699,2021,601F0042,0.0554072837773207,2.23,C
6700,2021,602F0019,0.1872298558360164,1.02,B
6701,2021,603F0020,0.2723606056502915,18.09,C
6702,2021,604F0425,0.1006407604995861,20.67,B
6703,2021,222P2233,0.1714353532542156,7.95,D
6704,2021,225P2541,0.1402710468114282,20.83,D
6705,2021,225P2733,0.1839128122446781,9.79,D
6706,2021,232P3026,0.1529337000991037,15.7,C
6707,2021,145P4529,0.1579253203657843,8.07,D
6708,2021,601P0313,0.1454957453467005,8.39,C
6709,2021,603P0314,0.1734414124880863,15.34,B
6710,2021,116P1229,0.1596686306708748,11.69,B
6711,2021,116P1251,0.1300476721425851,4.54,C
6712,2021,134P1532,0.2107175555637757,4.61,C
6713,2021,141P4139,0.0634769031642288,7.53,C
6714,2021,517P0087,0.2564705078155253,3.29,D
6715,2021,522P0007,0.0981332239198188,6.0,C
6716,2021,522P0034,0.2770557310605914,9.74,A
6717,2021,303P0020,0.2566164195292517,28.69,A
6718,2021,410P0055,0.1710210156280363,11.13,C
6719,2021,110F0032,0.2888794578313827,1.27,B
6720,2021,127F0001,0.1861400439644065,9.28,C
6721,2021,301F0444,0.2567926150687197,18.44,C
6722,2021,302F0300,0.1310823250029768,2.1,C
6723,2021,302F0524,0.280070055420128,8.28,C
6724,2021,521F0141,0.1199224835724304,7.63,A
6725,2021,605F0014,0.2739593355601363,13.46,C
6726,2021,606F0024,0.1435876234278894,10.86,A
6727,2021,606F0165,0.2200328036286365,0.88,C
6728,2021,224P2443,0.2492396569327463,12.62,C
6729,2021,146P4572,0.1900091764164546,13.26,B
6730,2021,238P3803,0.1721709232556912,16.8,C
6731,2021,413P0019,0.1580617294203424,11.98,C
6732,2021,522P0031,0.2428936761910959,30.35,C
6733,2021,301P0003,0.2318761276347296,7.41,D
6734,2021,116P1231,0.085361715917271,3.29,C
6735,2021,117P1753,0.135251146279336,9.88,C
6736,2021,517P0023,0.2177953516351587,17.81,C
6737,2021,301P0001,0.1607330016864865,20.46,D
6738,2021,301P0011,0.1939432472396611,3.69,C
6739,2021,302P0025,0.1262216638498658,26.83,D
6740,2021,308P0021,0.2688861196586671,26.96,D
6741,2021,410P0004,0.2104141213361839,12.88,C
6742,2021,410P0064,0.1439281131249284,21.12,C
6743,2021,413P0036,0.1432867792155755,28.93,C
6744,2021,414P0002,0.2048087251467967,3.77,B
6745,2021,414P0055,0.0938136654811492,3.42,B
6746,2021,110F0025,0.2007289740592241,10.01,B
6747,2021,111F0014,0.2637542126926057,2.51,B
6748,2021,111F0049,0.1760951848167562,6.0,B
6749,2021,111F0107,0.3217735676050186,6.34,B
6750,2021,112F0061,0.1957426672485546,14.89,B
6751,2021,125F0004,0.130812741235739,11.16,C
6752,2021,133F0004,0.2853339196595012,2.41,B
6753,2021,133F0018,0.3072516182167234,3.82,C
6754,2021,302F0833,0.1475793199318381,19.53,B
6755,2021,601F0009,0.100748147197472,6.51,C
6756,2021,606F0009,0.2387597162528817,7.57,B
6757,2021,606F0010,0.121173376699295,31.57,B
6758,2021,221P3135,0.1180736756821473,8.8,C
6759,2021,224P2443,0.3123948063148418,10.26,C
6760,2021,225P2564,0.2669355317882823,11.09,C
6761,2021,145P4546,0.1653713308578374,3.2,C
6762,2021,146P4555,0.1001353603585035,18.22,B
6763,2021,111P1104,0.3170008026900586,3.53,B
6764,2021,113P1401,0.2205541214502569,18.81,B
6765,2021,116P1235,0.1266957118915282,6.21,C
6766,2021,116P1610,0.1416803543573625,15.96,B
6767,2021,141P4137,0.1157224976524745,12.93,C
6768,2021,308P0092,0.3100886274883641,6.34,C
6769,2021,309P0047,0.1917330339142212,4.01,D
6770,2021,407P0037,0.1293400298972028,22.75,C
6771,2021,410P0016,0.1467273938699573,20.51,C
6772,2021,414P0001,0.3668228708296401,9.28,B
6773,2021,414P0050,0.1350270869395027,12.92,B
6774,2021,112F0032,0.1770426521617586,12.82,C
6775,2021,112F0089,0.2575827922774564,4.38,C
6776,2021,125F0011,0.268119143349105,5.52,C
6777,2021,301F0401,0.0501251084871111,10.45,C
6778,2021,302F0567,0.3021901662818235,2.0,D
6779,2021,517F0087,0.2084039280449517,16.79,B
6780,2021,517F0246,0.092804951430255,5.39,B
6781,2021,518F0009,0.1133811403136066,29.84,B
6782,2021,601F0491,0.1071680609522194,4.08,C
6783,2021,605F0015,0.2042851634840345,15.87,D
6784,2021,606F0009,0.0565628185427226,12.76,B
6785,2021,221P2144,0.1918302506167927,7.28,D
6786,2021,222P2284,0.1849087043063881,16.74,D
6787,2021,224P2432,0.2111926550792558,5.9,C
6788,2021,224P4601,0.1648925508740772,4.87,C
6789,2021,145P4528,0.1597652771305747,8.21,C
6790,2021,135F0007,0.1580192399727311,3.12,C
6791,2021,221F0023,0.1316365537612969,25.31,C
6792,2021,113P1455,0.2581941880848553,11.17,B
6793,2021,116P1230,0.1669493717555981,33.91,C
6794,2021,309P0041,0.2288376543315211,3.97,C
6795,2021,408P0043,0.1598280638759325,27.1,C
6796,2021,410P0064,0.1482439707499949,9.79,C
6797,2021,116P1664,0.2095809879220384,11.31,C
6798,2021,117P1754,0.1927159614806066,13.64,C
6799,2021,121P2103,0.1716317156800529,7.26,C
6800,2021,121P2137,0.3089809630138668,16.46,B
6801,2021,132P3208,0.2821103348293891,3.16,B
6802,2021,308P0017,0.126107870200101,8.53,D
6803,2021,310P0031,0.1131851229523514,5.23,A
6804,2021,407P0041,0.1717659175791455,45.72,C
6805,2021,408P0041,0.184012288418644,19.17,C
6806,2021,111F0107,0.1244066559662253,4.12,B
6807,2021,111F0121,0.2716937854810762,43.55,A
6808,2021,112F0002,0.1249258312032867,21.9,B
6809,2021,112F0047,0.2246776262569862,7.68,C
6810,2021,112F0127,0.2476138823123173,7.15,B
6811,2021,133F0015,0.2567905418448529,5.27,C
6812,2021,125F0006,0.0778695674296874,25.5,B
6813,2021,125F0075,0.1261437225852954,13.06,C
6814,2021,302F0396,0.1290374310633423,11.74,B
6815,2021,517F0085,0.2097015781160215,13.85,B
6816,2021,225P2677,0.1216178369170949,9.84,C
6817,2021,145F0003,0.273492897088113,23.15,C
6818,2021,116P1611,0.1119853991509999,4.72,B
6819,2021,123P2315,0.1167989499492243,15.31,C
6820,2021,125P2407,0.1103928105971533,12.34,C
6821,2021,134P1534,0.1264674390716424,4.83,D
6822,2021,141P4140,0.2239399021130581,9.59,C
6823,2021,301P0026,0.1169122004028012,34.77,D
6824,2021,308P0003,0.1646732296167801,25.01,D
6825,2021,410P0050,0.1246965117025272,13.84,B
6826,2021,411P0007,0.185339499678092,10.58,D
6827,2021,411P0009,0.1794297889964129,6.04,C
6828,2021,414P0006,0.3146920039564603,15.47,C
6829,2021,111F0102,0.2072224189484953,9.03,B
6830,2021,112F0053,0.2029811934891686,8.44,B
6831,2021,132F0009,0.2567939987378334,22.77,C
6832,2021,135F0013,0.1238231143185511,13.03,C
6833,2021,303F0437,0.3705682607551191,12.32,B
6834,2021,521F0042,0.3202864657716135,9.62,C
6835,2021,601F0434,0.1223515033256971,11.52,C
6836,2021,603F0020,0.0811177003939273,5.89,C
6837,2021,603F0020,0.0671301985547339,6.83,C
6838,2021,226P2678,0.1083788858893333,33.44,C
6839,2021,602P0324,0.1243126834958976,6.5,C
6840,2021,605P0321,0.1855857016878932,20.7,B
6841,2021,116P1644,0.2319827444200068,9.38,B
6842,2021,125P2405,0.1872911116942731,4.67,B
6843,2021,131P3143,0.218268006281695,7.86,C
6844,2021,141P4140,0.2219939560980216,38.49,C
6845,2021,141P4142,0.1871223717051393,0.33,B
6846,2021,517P0027,0.2293150848796032,32.24,D
6847,2021,520P0038,0.1806425470246337,5.18,D
6848,2021,521P0013,0.2491138448216477,3.94,A
6849,2021,522P0033,0.1368530451766485,16.91,C
6850,2021,301P0038,0.1364570105053258,6.63,C
6851,2021,407P0036,0.1646421876444918,20.25,C
6852,2021,409P0028,0.093530185998368,8.11,C
6853,2021,411P0011,0.2056016829855678,20.48,C
6854,2021,414P0002,0.2035945380906766,11.14,B
6855,2021,111F0002,0.1569819284221118,4.81,A
6856,2021,125F0024,0.1265612403604101,7.7,B
6857,2021,132F0010,0.1407175509526336,28.02,B
6858,2021,143F0001,0.1384367156253066,4.63,C
6859,2021,302F0313,0.3045820977221861,38.19,B
6860,2021,601F0381,0.0655050816120691,20.78,C
6861,2021,226P2656,0.1472710184752941,0.22,D
6862,2021,232P3212,0.1593694130840669,10.08,C
6863,2021,145P4547,0.1661834068804903,3.93,C
6864,2021,238P3803,0.1685568651624916,18.88,C
6865,2021,220P2843,0.1177961831980662,3.74,D
6866,2021,143F0005,0.2456087594400336,16.17,C
6867,2021,603P0333,0.1708576517458381,26.85,D
6868,2021,604P0313,0.1156388422215942,5.48,D
6869,2021,111P1185,0.2431639952894498,14.77,B
6870,2021,116P1641,0.1907163027306677,9.96,C
6871,2021,117P1511,0.1701938107698008,10.1,B
6872,2021,133P3336,0.2203999657000262,14.84,C
6873,2021,517P0020,0.0929148065968879,3.19,C
6874,2021,520P0008,0.0639533803175347,13.78,B
6875,2021,301P0002,0.0632044162050822,30.71,D
6876,2021,309P0006,0.2430984618608543,22.05,D
6877,2021,309P0010,0.1043195588950147,0.94,D
6878,2021,310P0004,0.279362003228943,22.86,C
6879,2021,407P0046,0.1661444336386535,25.51,B
6880,2021,409P0035,0.1671861550238816,13.33,C
6881,2021,110F0005,0.3008346696458867,3.39,B
6882,2021,110F0020,0.1241263416374013,5.04,B
6883,2021,111F0004,0.3052148423256111,3.31,A
6884,2021,112F0004,0.1703702571934887,1.14,B
6885,2021,124F0008,0.217179555185756,13.89,D
6886,2021,131F0002,0.2300419205109573,8.06,C
6887,2021,133F0026,0.2507168617513444,10.9,B
6888,2021,141F0002,0.1331456876029082,5.57,B
6889,2021,141F0003,0.2440517454735115,9.31,C
6890,2021,143F0001,0.1194804467647163,6.77,C
6891,2021,301F0265,0.1266193587997163,16.81,D
6892,2021,302F0152,0.2489671489479495,6.67,D
6893,2021,604F0448,0.1010258733520811,25.6,A
6894,2021,225P2564,0.232761574109926,5.94,C
6895,2021,221F0026,0.1245448042709086,6.29,C
6896,2021,112P1224,0.1618247607266183,7.77,C
6897,2021,116P1239,0.1596248918029356,11.16,D
6898,2021,117P1513,0.2124892566312678,4.62,B
6899,2021,407P0026,0.2194556540916789,4.42,D
6900,2021,407P0045,0.1743790689224918,5.0,B
6901,2021,410P0082,0.1186976882921168,10.21,C
6902,2021,111F0049,0.245135114344172,10.21,B
6903,2021,112F0078,0.1559625911905285,2.65,C
6904,2021,123F0018,0.1507149968162399,4.72,B
6905,2021,125F0001,0.2965808600458232,4.8,D
6906,2021,302F0016,0.1551816003846711,11.61,A
6907,2021,302F0582,0.1202549100145697,10.04,B
6908,2021,302F0582,0.1201756897870664,9.09,B
